index	scenario_id	compound_id	compound_name	smiles	reduced_smiles	halflife	halflife_unit	halflife_model	halflife_comment	rateconstant	rateconstant_unit	rateconstant_comment	reaction_order	acidity	acidity_unit	temperature	temperature_unit	original_sludge_amount	original_sludge_amount_unit	sludge_retention_time	sludge_retention_time_unit	sludge_retention_time_type	total_suspended_solids_concentration_start	total_suspended_solids_concentration_end	total_suspended_solids_concentration_unit	addition_of_nutrients	biological_treatment_technology	bioreactor_type	bioreactor_value	bioreactor_value_unit	nitrogen_content_type	nitrogen_content_influent	oxygen_demand_type	oxygen_demand_value	oxygen_uptake_rate	oxygen_uptake_rate_unit	phosphorus_content	redox	source_of_liquid_matrix	type_of_addition	type_of_aeration	inoculum_source	location	purpose_of_wwtp	k_combined	k_biomass_corrected	hl_combined	hl_biomass_corrected	log_k_combined	log_k_biomass_corrected	log_hl_combined	log_hl_biomass_corrected
453	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/66b2cdb2-41ca-4d9b-9a86-6d360cd3e2bb	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/350c7ee8-f918-4eaa-ade2-144ccb0746c1/structure/19784f71-07a0-455d-b540-9bef27baaa5d	"2,4-D"	C1=C(C=C(C(=C1)OCC(=O)O)Cl)Cl	O=C(O)COc1ccc(Cl)cc1Cl					0.089	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.089	0.09078	7.788170568	7.635461341	-1.050609993	-1.042009822	0.891435454	0.882835283
454	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/8e8cd1c2-0d7a-4ec8-936d-b87747d15ee1	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/5793c9e0-56a2-4bc5-bc20-780f91bee8b1/structure/60cc9df2-f09c-4747-b931-0f2a0656efc0	"2,6-Dimethoxyphenol"	COC1=CC=CC(=C1O)OC	COc1cccc(OC)c1O					4.65	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		4.65	4.4175	0.14906391	0.156909379	0.667452953	0.645176558	-0.826627492	-0.804351097
455	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/e3488601-2443-4336-b90b-1caf1d3e2ce4	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/5793c9e0-56a2-4bc5-bc20-780f91bee8b1/structure/60cc9df2-f09c-4747-b931-0f2a0656efc0	"2,6-Dimethoxyphenol"	COC1=CC=CC(=C1O)OC	COc1cccc(OC)c1O					2.3	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		2.3	2.346	0.301368339	0.295459156	0.361727836	0.370328008	-0.520902375	-0.529502547
456	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/a45d3c54-2902-4763-9b91-dfcc514a0324	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/5793c9e0-56a2-4bc5-bc20-780f91bee8b1/structure/60cc9df2-f09c-4747-b931-0f2a0656efc0	"2,6-Dimethoxyphenol"	COC1=CC=CC(=C1O)OC	COc1cccc(OC)c1O					7.5	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		7.5	26.175	0.092419624	0.026481268	0.875061263	1.41788669	-1.034235802	-1.577061229
457	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/0fcb7383-c68e-4e9d-a85b-7ffc0cfdf339	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/a71ba84f-c5ec-4f22-8d02-0b6e5e4614fc/structure/c1970bc2-e5bf-42df-9b69-d2acc0dac7b1	2-Acrylamido-2-methyl-1-propanesulfonic acid (AMPA)	C=CC(=O)NC(C)(C)CS(=O)(=O)O	C=CC(=O)NC(C)(C)CS(=O)(=O)O					0.16	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.16	0.1632	4.332169878	4.247225371	-0.795880017	-0.787279846	0.636705478	0.628105307
458	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/b6bb3f99-9518-4978-8790-6dba67c2927b	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/a71ba84f-c5ec-4f22-8d02-0b6e5e4614fc/structure/c1970bc2-e5bf-42df-9b69-d2acc0dac7b1	2-Acrylamido-2-methyl-1-propanesulfonic acid (AMPA)	C=CC(=O)NC(C)(C)CS(=O)(=O)O	C=CC(=O)NC(C)(C)CS(=O)(=O)O					0.039	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.039	0.13611	17.77300463	5.09255147	-1.408935393	-0.866109966	1.249760854	0.706935427
459	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/76c5712c-ed1b-4d6e-8342-ca3b0dd0e100	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/a71ba84f-c5ec-4f22-8d02-0b6e5e4614fc/structure/c1970bc2-e5bf-42df-9b69-d2acc0dac7b1	2-Acrylamido-2-methyl-1-propanesulfonic acid (AMPA)	C=CC(=O)NC(C)(C)CS(=O)(=O)O	C=CC(=O)NC(C)(C)CS(=O)(=O)O					0.103	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.103	0.09785	6.729584277	7.083772923	-0.987162775	-1.00943917	0.827988236	0.850264631
460	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/42198d55-0713-4cbf-8c2e-08e79e887765	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/c3abb10d-c3d0-40a3-9a6a-065bc3172713/structure/b6f81a92-aa0b-4299-8c4a-cea2bd17a843	2-Ethyl-2-phenylmalonamide (EPMM)	CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N	CCC(C(N)=O)(C(N)=O)c1ccccc1					0.00165	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.00165	0.0057585	420.0892003	120.3693984	-2.782516056	-2.239690629	2.623341517	2.08051609
461	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/e1da4bce-de09-45a6-b0b8-db0bf8c14008	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/c3abb10d-c3d0-40a3-9a6a-065bc3172713/structure/b6f81a92-aa0b-4299-8c4a-cea2bd17a843	2-Ethyl-2-phenylmalonamide (EPMM)	CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N	CCC(C(N)=O)(C(N)=O)c1ccccc1					0.019	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.019	0.01938	36.48143056	35.76610839	-1.721246399	-1.712646227	1.56207186	1.553471688
462	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/e4bb59b8-d69e-4235-99da-b829b516dce5	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/c3abb10d-c3d0-40a3-9a6a-065bc3172713/structure/b6f81a92-aa0b-4299-8c4a-cea2bd17a843	2-Ethyl-2-phenylmalonamide (EPMM)	CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N	CCC(C(N)=O)(C(N)=O)c1ccccc1					0.024	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.024	0.0228	28.88113252	30.40119213	-1.619788758	-1.642065153	1.460614219	1.482890614
463	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/550a147a-1fca-45c7-937a-4c4cd006269e	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/f8c1b7ec-707a-4974-9787-abef50dcc7c3/structure/14c18e70-bfd3-452f-a6b5-5ad52a0235ef	Acetaminophen	CC(=O)NC1=CC=C(C=C1)O	CC(=O)Nc1ccc(O)cc1					30	1 / day	>	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		30	30.6	0.023104906	0.022651869	1.477121255	1.485721426	-1.636295794	-1.644895965
464	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/275e49d1-1c0e-48de-9502-fb820bd34d9c	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/f8c1b7ec-707a-4974-9787-abef50dcc7c3/structure/14c18e70-bfd3-452f-a6b5-5ad52a0235ef	Acetaminophen	CC(=O)NC1=CC=C(C=C1)O	CC(=O)Nc1ccc(O)cc1					30	1 / day	>	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		30	28.5	0.023104906	0.024320954	1.477121255	1.45484486	-1.636295794	-1.614019399
465	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/d0a9b543-79bc-4e6f-95e2-409a9a55d255	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/f8c1b7ec-707a-4974-9787-abef50dcc7c3/structure/14c18e70-bfd3-452f-a6b5-5ad52a0235ef	Acetaminophen	CC(=O)NC1=CC=C(C=C1)O	CC(=O)Nc1ccc(O)cc1					30	1 / day	>	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		30	104.7	0.023104906	0.006620317	1.477121255	2.019946682	-1.636295794	-2.179121221
466	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/b4e91931-4f6a-41ec-aedf-d42ac53f8789	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/88fa2d22-2eb8-40c3-8c01-b1eb85e8b629/structure/5e4ee4d8-df36-4a85-8fe5-5416c268748f	Albuterol	CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1					0.75	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.75	2.6175	0.924196241	0.264812676	-0.124938737	0.41788669	-0.034235802	-0.577061229
467	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/3a540ed2-5d8d-4d5f-b119-015abf853491	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/88fa2d22-2eb8-40c3-8c01-b1eb85e8b629/structure/5e4ee4d8-df36-4a85-8fe5-5416c268748f	Albuterol	CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1					0.11	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.11	0.1045	6.301338005	6.632987374	-0.958607315	-0.98088371	0.799432776	0.821709171
468	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/0f5291be-bc51-436d-adb7-92d5fa221995	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/88fa2d22-2eb8-40c3-8c01-b1eb85e8b629/structure/5e4ee4d8-df36-4a85-8fe5-5416c268748f	Albuterol	CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1					0.17	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.17	0.1734	4.077336356	3.997388585	-0.769551079	-0.760950907	0.61037654	0.601776368
469	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/debe5e0d-8222-4b37-8761-1384e332b49e	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/b2810ed2-b577-45c9-b6af-5fb5a2e3b67e/structure/94351860-5231-4b4c-b27e-382db9af9903	Amitriptyline	CN(C)CC/C=C/1\C2=C(C=CC=C2)CCC3=C1C=CC=C3	CN(C)CCC=C1c2ccccc2CCc2ccccc21					5.75	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		5.75	5.4625	0.120547336	0.126891932	0.759667845	0.73739145	-0.918842384	-0.896565989
470	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/033007ad-a20f-4ea7-a65c-1dd09a55b8f9	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/b2810ed2-b577-45c9-b6af-5fb5a2e3b67e/structure/94351860-5231-4b4c-b27e-382db9af9903	Amitriptyline	CN(C)CC/C=C/1\C2=C(C=CC=C2)CCC3=C1C=CC=C3	CN(C)CCC=C1c2ccccc2CCc2ccccc21					5.6	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		5.6	5.712	0.123776282	0.121349296	0.748188027	0.756788199	-0.907362566	-0.915962738
471	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/ff98fcbc-364d-4898-9ef8-2906e4dd5b43	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/b2810ed2-b577-45c9-b6af-5fb5a2e3b67e/structure/94351860-5231-4b4c-b27e-382db9af9903	Amitriptyline	CN(C)CC/C=C/1\C2=C(C=CC=C2)CCC3=C1C=CC=C3	CN(C)CCC=C1c2ccccc2CCc2ccccc21					21	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		21	73.29	0.033007009	0.009457596	1.322219295	1.865044722	-1.481393834	-2.024219261
472	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/28d1b8c7-ea58-48a4-9ded-f00e86d76622	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/4a50aa61-7c74-4175-a612-dcb4995c9d20/structure/9f15bd3e-0fca-4805-aaa8-d102fc735574	Bupropion	CC(C(=O)C1=CC=CC(=C1)Cl)NC(C)(C)C	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1					0.056	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.056	0.0532	12.37762822	13.02908234	-1.251811973	-1.274088368	1.092637434	1.114913829
473	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/591c4f4a-eb06-4e0f-944e-6821ef435843	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/4a50aa61-7c74-4175-a612-dcb4995c9d20/structure/9f15bd3e-0fca-4805-aaa8-d102fc735574	Bupropion	CC(C(=O)C1=CC=CC(=C1)Cl)NC(C)(C)C	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1					2.3	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		2.3	8.027	0.301368339	0.08635196	0.361727836	0.904553263	-0.520902375	-1.063727802
474	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/3113ed65-8a67-4858-bbca-e8f21daecb6f	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/4a50aa61-7c74-4175-a612-dcb4995c9d20/structure/9f15bd3e-0fca-4805-aaa8-d102fc735574	Bupropion	CC(C(=O)C1=CC=CC(=C1)Cl)NC(C)(C)C	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1					0.066	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.066	0.06732	10.50223001	10.29630393	-1.180456064	-1.171855893	1.021281526	1.012681354
475	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/259d766f-b0c3-4b18-a460-ec1004fb9e86	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/832082ac-65ae-4840-a5a0-52bbe9400730/structure/66fe55e6-69cf-47ab-8acd-67f23898de05	Coumarin	C1=CC2=C(C=C1)OC(=O)C=C2	O=c1ccc2ccccc2o1					11	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		11	38.39	0.06301338	0.01805541	1.041392685	1.584218112	-1.200567224	-1.743392651
476	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/4149957b-4778-4502-a11a-21390539c6d5	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/832082ac-65ae-4840-a5a0-52bbe9400730/structure/66fe55e6-69cf-47ab-8acd-67f23898de05	Coumarin	C1=CC2=C(C=C1)OC(=O)C=C2	O=c1ccc2ccccc2o1					4.7	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		4.7	4.794	0.147478124	0.144586396	0.672097858	0.68069803	-0.831272397	-0.839872569
477	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/d64ff7aa-40e4-44e5-ad8b-39a04b22059a	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/832082ac-65ae-4840-a5a0-52bbe9400730/structure/66fe55e6-69cf-47ab-8acd-67f23898de05	Coumarin	C1=CC2=C(C=C1)OC(=O)C=C2	O=c1ccc2ccccc2o1					5.65	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		5.65	5.3675	0.122680917	0.129137807	0.752048448	0.729772053	-0.911222987	-0.888946592
478	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/a190d20f-177a-42fe-9894-e981339e6f5b	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/891a0519-9ea4-49db-a79b-bce3f2a40e72/structure/0ba3ae93-a4a0-434e-a858-77b29203c0c7	DEET	CCN(CC)C(=O)C1=CC(=CC=C1)C	CCN(CC)C(=O)c1cccc(C)c1					0.095	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.095	0.0969	7.296286111	7.153221678	-1.022276395	-1.013676223	0.863101856	0.854501684
479	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/1c953c09-6dd5-49f8-a434-39c36c137d19	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/891a0519-9ea4-49db-a79b-bce3f2a40e72/structure/0ba3ae93-a4a0-434e-a858-77b29203c0c7	DEET	CCN(CC)C(=O)C1=CC(=CC=C1)C	CCN(CC)C(=O)c1cccc(C)c1					0.38	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.38	1.3262	1.824071528	0.522656598	-0.420216403	0.122609024	0.261041864	-0.281783563
480	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/203b3d25-2f81-458a-8fa8-46d2144b652c	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/891a0519-9ea4-49db-a79b-bce3f2a40e72/structure/0ba3ae93-a4a0-434e-a858-77b29203c0c7	DEET	CCN(CC)C(=O)C1=CC(=CC=C1)C	CCN(CC)C(=O)c1cccc(C)c1					1.24	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		1.24	1.178	0.558989662	0.58841017	0.093421685	0.07114529	-0.252596224	-0.230319829
481	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/ced753a2-16db-45f9-83e9-01540f202dec	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/124a0bd9-2ffe-4050-9e95-5430494dc186/structure/202c5433-fb1b-449a-bd95-5b283813559c	Dehydroacetic acid	CC1=CC(=O)C(C(=O)C)C(=O)O1	CC(=O)C1C(=O)C=C(C)OC1=O					0.203	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.203	0.19285	3.414518131	3.594229611	-0.692503962	-0.714780357	0.533329423	0.555605818
482	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/3f313fb4-f7d6-489a-acbd-d8b7c2cd7277	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/124a0bd9-2ffe-4050-9e95-5430494dc186/structure/202c5433-fb1b-449a-bd95-5b283813559c	Dehydroacetic acid	CC1=CC(=O)C(C(=O)C)C(=O)O1	CC(=O)C1C(=O)C=C(C)OC1=O					0.42	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.42	1.4658	1.65035043	0.472879779	-0.37675071	0.166074717	0.217576171	-0.325249256
483	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/c5dba5ab-4975-4f2a-affb-69ab0e8b4f51	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/124a0bd9-2ffe-4050-9e95-5430494dc186/structure/202c5433-fb1b-449a-bd95-5b283813559c	Dehydroacetic acid	CC1=CC(=O)C(C(=O)C)C(=O)O1	CC(=O)C1C(=O)C=C(C)OC1=O					0.12	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.12	0.1224	5.776226505	5.662967161	-0.920818754	-0.912218582	0.761644215	0.753044043
484	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/838d6d87-0b92-49a0-86a4-676cc092e88a	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/20c5e2b4-829a-4405-85c7-9093f360825c/structure/8fb51d88-5743-457d-b376-968add7c5508	Dicamba	COC1=C(C(=CC=C1Cl)Cl)C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O					0.026	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				1.02	1.02	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.026	0.02652	26.65950694	26.13677151	-1.585026652	-1.57642648	1.425852113	1.417251941
485	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/794df501-b415-4d35-8a88-36165522573e	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/20c5e2b4-829a-4405-85c7-9093f360825c/structure/8fb51d88-5743-457d-b376-968add7c5508	Dicamba	COC1=C(C(=CC=C1Cl)Cl)C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O					0.0625	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.0625	0.059375	11.09035489	11.67405778	-1.204119983	-1.226396377	1.044945444	1.067221838
486	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/af7d3d49-cbd6-4184-ab97-9160515b6633	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/20c5e2b4-829a-4405-85c7-9093f360825c/structure/8fb51d88-5743-457d-b376-968add7c5508	Dicamba	COC1=C(C(=CC=C1Cl)Cl)C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O					0.0165	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.0165	0.057585	42.00892003	12.03693984	-1.782516056	-1.239690629	1.623341517	1.08051609
487	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/96b4c21f-0061-4d30-91b0-3c58d600956e	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/4293ccc4-8146-4005-8447-2d076b1167cd/structure/dcb2e50b-758a-41f8-8b63-7e68c38427f7	Diethyl phthalate	CCOC(=O)C1=C(C=CC=C1)C(=O)OCC	CCOC(=O)c1ccccc1C(=O)OCC					8	1 / day	no comment	First order	7.3	pH	20	℃	28.8	mL				3.49	3.49	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		8	27.92	0.086643398	0.024826188	0.903089987	1.445915414	-1.062264526	-1.605089953
488	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/965c188e-229a-4a7b-8d6b-e140f09dc574	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/4293ccc4-8146-4005-8447-2d076b1167cd/structure/dcb2e50b-758a-41f8-8b63-7e68c38427f7	Diethyl phthalate	CCOC(=O)C1=C(C=CC=C1)C(=O)OCC	CCOC(=O)c1ccccc1C(=O)OCC					6.85	1 / day	no comment	First order	7.5	pH	20	℃	28.8	mL				0.95	0.95	g/L			bottle	100	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		6.85	6.5075	0.101189369	0.106515126	0.835690571	0.813414177	-0.99486511	-0.972588716
